"id","lang","lang_key","lang_value","created_at","updated_at"
"2300","vn","Or Join With","Hoặc tham gia với","2021-06-01 07:12:07","2021-06-01 07:12:07"
"2301","vn","Already have an account?","Đã có tài khoản?","2021-06-01 07:12:07","2021-06-01 07:12:07"
"2302","vn","Log In","Đăng nhập","2021-06-01 07:12:07","2021-06-01 07:12:07"
"2303","vn","Computer & Accessories","Máy tính và Phụ kiện","2021-06-01 07:12:07","2021-06-01 07:12:07"
"2304","vn","Product(s)","Các sản phẩm","2021-06-01 07:12:07","2021-06-01 07:12:07"
"2305","vn","in your cart","trong giỏ hàng của bạn","2021-06-01 07:12:07","2021-06-01 07:12:07"
"2306","vn","in your wishlist","trong danh sách mong muốn của bạn","2021-06-01 07:12:07","2021-06-01 07:12:07"
"2307","vn","you ordered","bạn đã đặt hàng","2021-06-01 07:12:07","2021-06-01 07:12:07"
"2308","vn","Default Shipping Address","Địa chỉ giao hàng mặc định","2021-06-01 07:12:07","2021-06-01 07:12:07"
"2309","vn","Sports & outdoor","Thể thao & ngoài trời","2021-06-01 07:12:07","2021-06-01 07:12:07"
"2310","vn","Copied","Đã sao chép","2021-06-01 07:12:07","2021-06-01 07:12:07"
"2311","vn","Copy the Promote Link","Sao chép đường dẫn quảng cáo","2021-06-01 07:12:07","2021-06-01 07:12:07"
"2312","vn","Write a review","Viết đánh giá","2021-06-01 07:12:07","2021-06-01 07:12:07"
"2313","vn","Your name","Tên của bạn","2021-06-01 07:12:07","2021-06-01 07:12:07"
"2314","vn","Comment","Bình luận","2021-06-01 07:12:07","2021-06-01 07:12:07"
"2315","vn","Your review","Đánh giá của bạn","2021-06-01 07:12:07","2021-06-01 07:12:07"
"2316","vn","Submit review","Gửi đánh giá","2021-06-01 07:12:07","2021-06-01 07:12:07"
"2317","vn","Claire Willis","Claire Willis","2021-06-01 07:12:07","2021-06-01 07:12:07"
"2318","vn","Germaine Greene","Germaine Greene","2021-06-01 07:12:07","2021-06-01 07:12:07"
"2319","vn","Product File","Tập tin sản phẩm","2021-06-01 07:12:07","2021-06-01 07:12:07"
"2320","vn","Type to add a tag","Nhập để thêm một thẻ (tag)","2021-06-01 07:12:07","2021-06-01 07:12:07"
"2321","vn","Images","Hình ảnh","2021-06-01 07:12:07","2021-06-01 07:12:07"
"2322","vn","Main Images","Hình ảnh chính","2021-06-01 07:12:07","2021-06-01 07:12:07"
"2323","vn","Meta Tags","Meta Tags","2021-06-01 07:12:07","2021-06-01 07:12:07"
"2324","vn","Digital Product has been inserted successfully","Sản phẩm kỹ thuật số đã được thêm thành công","2021-06-01 07:12:07","2021-06-01 07:12:07"
"2325","vn","Edit Digital Product","Sửa sản phẩm kỹ thuật số","2021-06-01 07:12:07","2021-06-01 07:12:07"
"2326","vn","Select an option","Chọn một tùy chọn","2021-06-01 07:12:07","2021-06-01 07:12:07"
"2327","vn","tax","Thuế","2021-06-01 07:12:07","2021-06-01 07:12:07"
"2328","vn","Any question about this product?","Bất kỳ câu hỏi về sản phẩm này?","2021-06-01 07:12:07","2021-06-01 07:12:07"
"2329","vn","Sign in","Đăng nhập","2021-06-01 07:12:07","2021-06-01 07:12:07"
"2330","vn","Login with Google","Đăng nhập với Google","2021-06-01 07:12:07","2021-06-01 07:12:07"
"2331","vn","Login with Facebook","Đăng nhập Facebook","2021-06-01 07:12:07","2021-06-01 07:12:07"
"2332","vn","Login with Twitter","Đăng nhập với Twitter","2021-06-01 07:12:07","2021-06-01 07:12:07"
"2333","vn","Click to show phone number","Nhấn vào đây để hiển thị số điện thoại","2021-06-01 07:12:07","2021-06-01 07:12:07"
"2334","vn","Other Ads of","Các quảng cáo khác của","2021-06-01 07:12:07","2021-06-01 07:12:07"
"2335","vn","Store Home","Trang chủ cửa hàng","2021-06-01 07:12:07","2021-06-01 07:12:07"
"2336","vn","Top Selling","Bán chạy nhất","2021-06-01 07:12:07","2021-06-01 07:12:07"
"2337","vn","Shop Settings","Cài đặt cửa hàng","2021-06-01 07:12:07","2021-06-01 07:12:07"
"2338","vn","Visit Shop","Ghé thăm cửa hàng","2021-06-01 07:12:07","2021-06-01 07:12:07"
"2339","vn","Pickup Points","Điểm đón","2021-06-01 07:12:07","2021-06-01 07:12:07"
"2340","vn","Select Pickup Point","Chọn điểm đón","2021-06-01 07:12:07","2021-06-01 07:12:07"
"2341","vn","Slider Settings","Cài đặt Slider","2021-06-01 07:12:07","2021-06-01 07:12:07"
"2342","vn","Social Media Link","Đường dẫn mạng xã hội","2021-06-01 07:12:07","2021-06-01 07:12:07"
"2343","vn","Twitter","Twitter","2021-06-01 07:12:07","2021-06-01 07:12:07"
"2344","vn","Google","Google","2021-06-01 07:12:07","2021-06-01 07:12:07"
"2345","vn","New Arrival Products","Sản phẩm mới về","2021-06-01 07:12:07","2021-06-01 07:12:07"
"2346","vn","Check Your Order Status","Kiểm tra trạng thái đơn hàng của bạn","2021-06-01 07:12:07","2021-06-01 07:12:07"
"2347","vn","Shipping method","Phương pháp vận chuyển","2021-06-01 07:12:07","2021-06-01 07:12:07"
"2348","vn","Shipped By","Vận chuyển bằng","2021-06-01 07:12:07","2021-06-01 07:12:07"
"2349","vn","Image","Hình ảnh","2021-06-01 07:12:07","2021-06-01 07:12:07"
"2350","vn","Sub Sub Category","Danh mục con của con","2021-06-01 07:12:07","2021-06-01 07:12:07"
"2351","vn","Inhouse Products","Sản phẩm nội bộ","2021-06-01 07:12:07","2021-06-01 07:12:07"
"2352","vn","Forgot Password?","Quên mật khẩu?","2021-06-01 07:12:07","2021-06-01 07:12:07"
"2353","vn","Enter your email address to recover your password.","Nhập địa chỉ email của bạn để khôi phục mật khẩu.","2021-06-01 07:12:07","2021-06-01 07:12:07"
"2354","vn","Email or Phone","Email hoặc điện thoại","2021-06-01 07:12:07","2021-06-01 07:12:07"
"2355","vn","Send Password Reset Link","Gửi đường dẫn đặt lại mật khẩu","2021-06-01 07:12:07","2021-06-01 07:12:07"
"2356","vn","Back to Login","Quay lại đăng nhập","2021-06-01 07:12:07","2021-06-01 07:12:07"
"2357","vn","index","Mục lục","2021-06-01 07:12:07","2021-06-01 07:12:07"
"2358","vn","Download Your Product","Tải về sản phẩm của bạn","2021-06-01 07:12:07","2021-06-01 07:12:07"
"2359","vn","Option","Tuỳ chọn","2021-06-01 07:12:07","2021-06-01 07:12:07"
"2360","vn","Applied Refund Request","Yêu cầu hoàn lại tiền đã áp dụng","2021-06-01 07:12:07","2021-06-01 07:12:07"
"2361","vn","Item has been renoved from wishlist","Mặt hàng đã bị xoá khỏi giỏ hàng","2021-06-01 07:12:07","2021-06-10 09:55:51"
"2362","vn","Bulk Products Upload","Tải lên hàng loạt sản phẩm","2021-06-01 07:12:07","2021-06-01 07:12:07"
"2363","vn","Upload CSV","Tải lên CSV","2021-06-01 07:12:07","2021-06-01 07:12:07"
"2364","vn","Create a Ticket","Tạo một vé","2021-06-01 07:12:07","2021-06-01 07:12:07"
"2365","vn","Tickets","Vé","2021-06-01 07:12:07","2021-06-01 07:12:07"
"2366","vn","Ticket ID","ID vé","2021-06-01 07:12:07","2021-06-01 07:12:07"
"2367","vn","Sending Date","Ngày gửi","2021-06-01 07:12:07","2021-06-01 07:12:07"
"2368","vn","Subject","Môn học","2021-06-01 07:12:07","2021-06-01 07:12:07"
"2369","vn","View Details","Xem chi tiết","2021-06-01 07:12:07","2021-06-01 07:12:07"
"2370","vn","Provide a detailed description","Cung cấp một mô tả chi tiết","2021-06-01 07:12:07","2021-06-01 07:12:07"
"2371","vn","Type your reply","Nhập trả lời của bạn","2021-06-01 07:12:07","2021-06-01 07:12:07"
"2372","vn","Send Ticket","Gửi vé","2021-06-01 07:12:07","2021-06-01 07:12:07"
"2373","vn","Load More","Tải thêm","2021-06-01 07:12:07","2021-06-01 07:12:07"
"2374","vn","Jewelry & Watches","Trang sức & Đồng hồ","2021-06-01 07:12:07","2021-06-01 07:12:07"
"2375","vn","Filters","Bộ lọc","2021-06-01 07:12:07","2021-06-01 07:12:07"
"2376","vn","Contact address","Địa chỉ liên hệ","2021-06-01 07:12:07","2021-06-01 07:12:07"
"2377","vn","Contact phone","Điện thoại liên hệ","2021-06-01 07:12:07","2021-06-01 07:12:07"
"2378","vn","Contact email","Địa chỉ email liên lạc","2021-06-01 07:12:07","2021-06-01 07:12:07"
"2379","vn","Filter by","Lọc bởi","2021-06-01 07:12:07","2021-06-01 07:12:07"
"2380","vn","Condition","Điều kiện","2021-06-01 07:12:07","2021-06-01 07:12:07"
"2381","vn","All Type","Tất cả các loại","2021-06-01 07:12:07","2021-06-01 07:12:07"
"2382","vn","Pay with wallet","Thanh toán bằng ví","2021-06-01 07:12:07","2021-06-01 07:12:07"
"2383","vn","Select variation","Chọn biến thể","2021-06-01 07:12:07","2021-06-01 07:12:07"
"2384","vn","No Product Added","Không có sản phẩm được thêm vào","2021-06-01 07:12:07","2021-06-01 07:12:07"
"2385","vn","Status has been updated successfully","Trạng thái đã được cập nhật thành công","2021-06-01 07:12:07","2021-06-01 07:12:07"
"2386","vn","All Seller Packages","Tất cả các gói của người bán","2021-06-01 07:12:07","2021-06-01 07:12:07"
"2387","vn","Add New Package","Thêm gói mới","2021-06-01 07:12:07","2021-06-01 07:12:07"
"2388","vn","Package Logo","Gói logo","2021-06-01 07:12:07","2021-06-01 07:12:07"
"2389","vn","days","ngày","2021-06-01 07:12:07","2021-06-01 07:12:07"
"2390","vn","Create New Seller Package","Tạo gói người bán mới","2021-06-01 07:12:07","2021-06-01 07:12:07"
"2391","vn","Package Name","Tên gói","2021-06-01 07:12:07","2021-06-01 07:12:07"
"2392","vn","Duration","Thời gian","2021-06-01 07:12:07","2021-06-01 07:12:07"
"2393","vn","Validity in number of days","Hiệu lực trong số ngày","2021-06-01 07:12:07","2021-06-01 07:12:07"
"2394","vn","Update Package Information","Cập nhật thông tin gói","2021-06-01 07:12:07","2021-06-01 07:12:07"
"2395","vn","Package has been inserted successfully","Gói đã được thêm thành công","2021-06-01 07:12:07","2021-06-01 07:12:07"
"2396","vn","Refund Request","Yêu cầu hoàn tiền","2021-06-01 07:12:07","2021-06-01 07:12:07"
"2397","vn","Reason","Lý do","2021-06-01 07:12:07","2021-06-01 07:12:07"
"2398","vn","Label","Nhãn","2021-06-01 07:12:07","2021-06-01 07:12:07"
"2399","vn","Select Label","Chọn nhãn","2021-06-01 07:12:07","2021-06-01 07:12:07"
"2400","vn","Multiple Select Label","Chọn nhiều nhãn","2021-06-01 07:12:07","2021-06-01 07:12:07"
"2401","vn","Radio Label","Nhãn radio","2021-06-01 07:12:07","2021-06-01 07:12:07"
"2402","vn","Pickup Point Orders","Điểm nhập đơn hàng","2021-06-01 07:12:07","2021-06-01 07:12:07"
"2403","vn","View","Lượt xem","2021-06-01 07:12:07","2021-06-01 07:12:07"
"2404","vn","Order #","Đơn hàng #","2021-06-01 07:12:07","2021-06-01 07:12:07"
"2405","vn","Order Status","Trạng thái đơn hàng","2021-06-01 07:12:07","2021-06-01 07:12:07"
"2406","vn","Total amount","Tổng cộng","2021-06-01 07:12:07","2021-06-01 07:12:07"
"2407","vn","TOTAL","TOÀN BỘ","2021-06-01 07:12:07","2021-06-01 07:12:07"
"2408","vn","Delivery status has been updated","Trạng thái giao hàng đã được cập nhật","2021-06-01 07:12:07","2021-06-01 07:12:07"
"2409","vn","Payment status has been updated","Trạng thái thanh toán đã được cập nhật","2021-06-01 07:12:07","2021-06-01 07:12:07"
"2410","vn","INVOICE","HÓA ĐƠN","2021-06-01 07:12:07","2021-06-01 07:12:07"
"2411","vn","Set Refund Time","Đặt giờ hoàn tiền","2021-06-01 07:12:07","2021-06-01 07:12:07"
"2412","vn","Set Time for sending Refund Request","Đặt giờ gửi yêu cầu hoàn tiền","2021-06-01 07:12:07","2021-06-01 07:12:07"
"2413","vn","Set Refund Sticker","Đặt hình dán hoàn lại tiền","2021-06-01 07:12:07","2021-06-01 07:12:07"
"2414","vn","Sticker","Hình dán","2021-06-01 07:12:07","2021-06-01 07:12:07"
"2415","vn","Refund Request All","Tất cả yêu cầu hoàn tiền","2021-06-01 07:12:07","2021-06-01 07:12:07"
"2416","vn","Order Id","Id đơn hàng","2021-06-01 07:12:07","2021-06-01 07:12:07"
"2417","vn","Seller Approval","Phê duyệt người bán","2021-06-01 07:12:07","2021-06-01 07:12:07"
"2418","vn","Admin Approval","Phê duyệt quản trị","2021-06-01 07:12:07","2021-06-01 07:12:07"
"2419","vn","Refund Status","Trạng thái hoàn tiền","2021-06-01 07:12:07","2021-06-01 07:12:07"
"2420","vn","No Refund","Không hoàn lại tiền","2021-06-01 07:12:07","2021-06-01 07:12:07"
"2421","vn","Status updated successfully","Trạng thái cập nhật thành công","2021-06-01 07:12:07","2021-06-01 07:12:07"
"2422","vn","User Search Report","Báo cáo tìm kiếm của người dùng","2021-06-01 07:12:07","2021-06-01 07:12:07"
"2423","vn","Search By","Tìm kiếm bởi","2021-06-01 07:12:07","2021-06-01 07:12:07"
"2424","vn","Number searches","Số lượng tìm kiếm","2021-06-01 07:12:07","2021-06-01 07:12:07"
"2425","vn","Sender","Người gửi","2021-06-01 07:12:07","2021-06-01 07:12:07"
"2426","vn","Receiver","Người nhận","2021-06-01 07:12:07","2021-06-01 07:12:07"
"2427","vn","Verification form updated successfully","Mẫu xác minh cập nhật thành công","2021-06-01 07:12:07","2021-06-01 07:12:07"
"2428","vn","Invalid email or password","Email hoặc mật khẩu không hợp lệ","2021-06-01 07:12:07","2021-06-01 07:12:07"
"2429","vn","All Coupons","Tất cả phiếu giảm giá","2021-06-01 07:12:07","2021-06-01 07:12:07"
"2430","vn","Add New Coupon","Thêm phiếu giảm giá","2021-06-01 07:12:07","2021-06-01 07:12:07"
"2431","vn","Coupon Information","Thông tin phiếu giảm giá","2021-06-01 07:12:07","2021-06-01 07:12:07"
"2432","vn","Start Date","Ngày bắt đầu","2021-06-01 07:12:07","2021-06-01 07:12:07"
"2433","vn","End Date","Ngày kết thúc","2021-06-01 07:12:07","2021-06-01 07:12:07"
"2434","vn","Product Base","Cơ sở sản phẩm","2021-06-01 07:12:07","2021-06-01 07:12:07"
"2435","vn","Send Newsletter","Gửi bản tin","2021-06-01 07:12:07","2021-06-01 07:12:07"
"2436","vn","Mobile Users","Người dùng điện thoại di động","2021-06-01 07:12:07","2021-06-01 07:12:07"
"2437","vn","SMS subject","Chủ đề tin nhắn SMS","2021-06-01 07:12:07","2021-06-01 07:12:07"
"2438","vn","SMS content","Nội dung tin nhắn SMS","2021-06-01 07:12:07","2021-06-01 07:12:07"
"2439","vn","All Flash Delas","Tất cả ưu đãi nhanh","2021-06-01 07:12:07","2021-06-01 07:12:07"
"2440","vn","Create New Flash Dela","Tạo ưu đãi nhanh mới","2021-06-01 07:12:07","2021-06-01 07:12:07"
"2441","vn","Page Link","Đường dẫn trang","2021-06-01 07:12:07","2021-06-01 07:12:07"
"2442","vn","Flash Deal Information","Thông tin ưu đãi nhanh","2021-06-01 07:12:07","2021-06-01 07:12:07"
"2443","vn","Background Color","Màu nền","2021-06-01 07:12:07","2021-06-01 07:12:07"
"2444","vn","#0000ff","# 0000FF","2021-06-01 07:12:07","2021-06-01 07:12:07"
"2445","vn","Text Color","Màu văn bản","2021-06-01 07:12:07","2021-06-01 07:12:07"
"2446","vn","White","Trắng","2021-06-01 07:12:07","2021-06-01 07:12:07"
"2447","vn","Dark","Tối","2021-06-01 07:12:07","2021-06-01 07:12:07"
"2448","vn","Choose Products","Chọn sản phẩm","2021-06-01 07:12:07","2021-06-01 07:12:07"
"2449","vn","Discounts","Giảm giá","2021-06-01 07:12:07","2021-06-01 07:12:07"
"2450","vn","Discount Type","Loại giảm giá","2021-06-01 07:12:08","2021-06-01 07:12:08"
"2451","vn","Twillo Credential","Thông tin xác thực Twillo","2021-06-01 07:12:08","2021-06-01 07:12:08"
"2452","vn","TWILIO SID","TWILIO SID","2021-06-01 07:12:08","2021-06-01 07:12:08"
"2453","vn","TWILIO AUTH TOKEN","TWILIO AUTH TOKEN","2021-06-01 07:12:08","2021-06-01 07:12:08"
"2454","vn","TWILIO VERIFY SID","TWILIO VERIFY SID","2021-06-01 07:12:08","2021-06-01 07:12:08"
"2455","vn","VALID TWILLO NUMBER","VALID TWILLO NUMBER","2021-06-01 07:12:08","2021-06-01 07:12:08"
"2456","vn","Nexmo Credential","Thông tin xác thực Nexmo","2021-06-01 07:12:08","2021-06-01 07:12:08"
"2457","vn","NEXMO KEY","NEXMO KEY","2021-06-01 07:12:08","2021-06-01 07:12:08"
"2458","vn","NEXMO SECRET","NEXMO SECRET","2021-06-01 07:12:08","2021-06-01 07:12:08"
"2459","vn","SSL Wireless Credential","SSL Wireless Credential","2021-06-01 07:12:08","2021-06-01 07:12:08"
"2460","vn","SSL SMS API TOKEN","SSL SMS API TOKEN","2021-06-01 07:12:08","2021-06-01 07:12:08"
"2461","vn","SSL SMS SID","SSL SMS SID","2021-06-01 07:12:08","2021-06-01 07:12:08"
"2462","vn","SSL SMS URL","SSL SMS URL","2021-06-01 07:12:08","2021-06-01 07:12:08"
"2463","vn","Fast2SMS Credential","Thông tin xác thực Fast2SMS","2021-06-01 07:12:08","2021-06-01 07:12:08"
"2464","vn","AUTH KEY","AUTH KEY","2021-06-01 07:12:08","2021-06-01 07:12:08"
"2465","vn","ROUTE","Lộ trình","2021-06-01 07:12:08","2021-06-10 03:02:04"
"2466","vn","Promotional Use","Sử dụng quảng cáo","2021-06-01 07:12:08","2021-06-01 07:12:08"
"2467","vn","Transactional Use","Sử dụng giao dịch","2021-06-01 07:12:08","2021-06-01 07:12:08"
"2468","vn","SENDER ID","ID người gửi","2021-06-01 07:12:08","2021-06-01 07:12:08"
"2469","vn","Nexmo OTP","Nexmo OTP","2021-06-01 07:12:08","2021-06-01 07:12:08"
"2470","vn","Twillo OTP","Twillo OTP","2021-06-01 07:12:08","2021-06-01 07:12:08"
"2471","vn","SSL Wireless OTP","SSL Wireless OTP","2021-06-01 07:12:08","2021-06-01 07:12:08"
"2472","vn","Fast2SMS OTP","Fast2SMS OTP","2021-06-01 07:12:08","2021-06-01 07:12:08"
"2473","vn","Order Placement","Đặt hàng","2021-06-01 07:12:08","2021-06-01 07:12:08"
"2474","vn","Delivery Status Changing Time","Thời gian thay đổi trạng thái giao hàng","2021-06-01 07:12:08","2021-06-01 07:12:08"
"2475","vn","Paid Status Changing Time","Thời gian thay đổi trạng thái thanh toán","2021-06-01 07:12:08","2021-06-01 07:12:08"
"2476","vn","Send Bulk SMS","Gửi tin nhắn SMS hàng loạt","2021-06-01 07:12:08","2021-06-01 07:12:08"
"2477","vn","All Subscribers","Tất cả người đăng ký","2021-06-01 07:12:08","2021-06-01 07:12:08"
"2478","vn","Coupon Information Adding","Thêm thông tin phiếu giảm giá","2021-06-01 07:12:08","2021-06-01 07:12:08"
"2479","vn","Coupon Type","Loại phiếu giảm giá","2021-06-01 07:12:08","2021-06-01 07:12:08"
"2480","vn","For Products","Đối với sản phẩm","2021-06-01 07:12:08","2021-06-01 07:12:08"
"2481","vn","For Total Orders","Đối với tổng số đơn hàng","2021-06-01 07:12:08","2021-06-01 07:12:08"
"2482","vn","Add Your Product Base Coupon","Thêm phiếu giảm giá cơ sở sản phẩm","2021-06-01 07:12:08","2021-06-01 07:12:08"
"2483","vn","Coupon code","Mã giảm giá","2021-06-01 07:12:08","2021-06-01 07:12:08"
"2484","vn","Sub Category","Danh mục con","2021-06-01 07:12:08","2021-06-01 07:12:08"
"2485","vn","Add More","Bổ sung thêm","2021-06-01 07:12:08","2021-06-01 07:12:08"
"2486","vn","Add Your Cart Base Coupon","Thêm phiếu giảm giá cơ sở giỏ hàng","2021-06-01 07:12:08","2021-06-01 07:12:08"
"2487","vn","Minimum Shopping","Mua sắm tối thiểu","2021-06-01 07:12:08","2021-06-01 07:12:08"
"2488","vn","Maximum Discount Amount","Số tiền giảm giá tối đa","2021-06-01 07:12:08","2021-06-01 07:12:08"
"2489","vn","Coupon Information Update","Cập nhật thông tin phiếu giảm giá","2021-06-01 07:12:08","2021-06-01 07:12:08"
"2490","vn","Please Configure SMTP Setting to work all email sending funtionality","Hãy cấu hình cài đặt SMTP để tất cả chức năng gửi email hoạt động","2021-06-01 07:12:08","2021-06-01 07:12:08"
"2491","vn","Configure Now","Cấu hình ngay","2021-06-01 07:12:08","2021-06-01 07:12:08"
"2492","vn","Total published products","Tổng số sản phẩm đã xuất bản","2021-06-01 07:12:08","2021-06-01 07:12:08"
"2493","vn","Total sellers products","Tổng số người bán sản phẩm","2021-06-01 07:12:08","2021-06-01 07:12:08"
"2494","vn","Total admin products","Tổng số quản trị sản phẩm","2021-06-01 07:12:08","2021-06-01 07:12:08"
"2495","vn","Manage Products","Quản lý sản phẩm","2021-06-01 07:12:08","2021-06-01 07:12:08"
"2496","vn","Total product category","Tổng số danh mục sản phẩm","2021-06-01 07:12:08","2021-06-01 07:12:08"
"2497","vn","Create Category","Tạo danh mục","2021-06-01 07:12:08","2021-06-01 07:12:08"
"2498","vn","Total product sub sub category","Tổng số sản phẩm danh mục con của con","2021-06-01 07:12:08","2021-06-01 07:12:08"
"2499","vn","Create Sub Sub Category","Tạo danh mục con của con","2021-06-01 07:12:08","2021-06-01 07:12:08"
"2500","vn","Total product sub category","Tổng số sản phẩm danh mục con","2021-06-01 07:12:08","2021-06-01 07:12:08"
"2501","vn","Create Sub Category","Tạo danh mục con","2021-06-01 07:12:08","2021-06-01 07:12:08"
"2502","vn","Total product brand","Tổng số thương hiệu sản phẩm","2021-06-01 07:12:08","2021-06-01 07:12:08"
"2503","vn","Create Brand","Tạo thương hiệu","2021-06-01 07:12:08","2021-06-01 07:12:08"
"2504","vn","Total sellers","Tổng số người bán","2021-06-01 07:12:08","2021-06-01 07:12:08"
"2505","vn","Total approved sellers","Tổng số người bán đã được phê duyệt","2021-06-01 07:12:08","2021-06-01 07:12:08"
"2506","vn","Total pending sellers","Tổng số người bán đang đợi xử lý","2021-06-01 07:12:08","2021-06-01 07:12:08"
"2507","vn","Manage Sellers","Quản lý người bán","2021-06-01 07:12:08","2021-06-01 07:12:08"
"2508","vn","Category wise product sale","Danh mục bán sản phẩm","2021-06-01 07:12:08","2021-06-11 06:26:48"
"2509","vn","Sale","Giảm giá","2021-06-01 07:12:08","2021-06-01 07:12:08"
"2510","vn","Category wise product stock","Danh mục kho sản phẩm","2021-06-01 07:12:08","2021-06-11 06:27:28"
"2511","vn","Category Name","Tên danh mục","2021-06-01 07:12:08","2021-06-01 07:12:08"
"2512","vn","Stock","Kho","2021-06-01 07:12:08","2021-06-01 07:12:08"
"2513","vn","Frontend","Giao diện người dùng","2021-06-01 07:12:08","2021-06-01 07:12:08"
"2514","vn","Home page","Trang chủ","2021-06-01 07:12:08","2021-06-01 07:12:08"
"2515","vn","setting","cài đặt","2021-06-01 07:12:08","2021-06-01 07:12:08"
"2516","vn","Policy page","Trang chính sách","2021-06-01 07:12:08","2021-06-01 07:12:08"
"2517","vn","General","Chung","2021-06-01 07:12:08","2021-06-01 07:12:08"
"2518","vn","Click Here","Bấm vào đây","2021-06-01 07:12:08","2021-06-01 07:12:08"
"2519","vn","Useful link","Đường dẫn hữu ích","2021-06-01 07:12:08","2021-06-01 07:12:08"
"2520","vn","Activation","Kích hoạt","2021-06-01 07:12:08","2021-06-01 07:12:08"
"2521","vn","SMTP","SMTP","2021-06-01 07:12:08","2021-06-01 07:12:08"
"2522","vn","Payment method","Phương thức thanh toán","2021-06-01 07:12:08","2021-06-01 07:12:08"
"2523","vn","Social media","Mạng xã hội","2021-06-01 07:12:08","2021-06-01 07:12:08"
"2524","vn","Business","Kinh doanh","2021-06-01 07:12:08","2021-06-01 07:12:08"
"2525","vn","Seller verification","Xác minh người bán","2021-06-01 07:12:08","2021-06-01 07:12:08"
"2526","vn","form setting","thiết lập mẫu","2021-06-01 07:12:08","2021-06-01 07:12:08"
"2527","vn","POS System","Hệ thống POS","2021-06-01 07:12:08","2021-06-01 07:12:08"
"2528","vn","POS Manager","Người quản lý POS","2021-06-01 07:12:08","2021-06-01 07:12:08"
"2529","vn","POS Configuration","Cấu hình POS","2021-06-01 07:12:08","2021-06-01 07:12:08"
"2530","vn","Subcategory","Danh mục con","2021-06-01 07:12:08","2021-06-01 07:12:08"
"2531","vn","Sub Subcategory","Danh mục con của con","2021-06-01 07:12:08","2021-06-01 07:12:08"
"2532","vn","Refunds","Hoàn lại tiền","2021-06-01 07:12:08","2021-06-01 07:12:08"
"2533","vn","Refund Requests","Các yêu cầu hoàn trả","2021-06-01 07:12:08","2021-06-01 07:12:08"
"2534","vn","Approved Refund","Hoàn trả đã được duyệt","2021-06-01 07:12:08","2021-06-01 07:12:08"
"2535","vn","Refund Configuration","Cấu hình hoàn trả","2021-06-01 07:12:08","2021-06-01 07:12:08"
"2536","vn","Classified Products","Sản phẩm được phân loại","2021-06-01 07:12:08","2021-06-01 07:12:08"
"2537","vn","Classified Packages","Gói được phân loại","2021-06-01 07:12:08","2021-06-01 07:12:08"
"2538","vn","Seller Packages","Gói người bán","2021-06-01 07:12:08","2021-06-01 07:12:08"
"2539","vn","Bulk SMS","SMS hàng loạt","2021-06-01 07:12:08","2021-06-01 07:12:08"
"2540","vn","Affiliate System","Hệ thống chi nhánh","2021-06-01 07:12:08","2021-06-01 07:12:08"
"2541","vn","Affiliate Registration Form","Mẫu đăng ký chi nhánh","2021-06-01 07:12:08","2021-06-01 07:12:08"
"2542","vn","Affiliate Configurations","Cấu hình chi nhánh","2021-06-01 07:12:08","2021-06-01 07:12:08"
"2543","vn","Affiliate Users","Người dùng chi nhánh","2021-06-01 07:12:08","2021-06-01 07:12:08"
"2544","vn","Referral Users","Người dùng giới thiệu","2021-06-01 07:12:08","2021-06-01 07:12:08"
"2545","vn","Affiliate Withdraw Requests","Yêu cầu rút tiền của chi nhánh","2021-06-01 07:12:08","2021-06-01 07:12:08"
"2546","vn","Offline Payment System","Hệ thống thanh toán ngoại tuyến","2021-06-01 07:12:08","2021-06-01 07:12:08"
"2547","vn","Manual Payment Methods","Phương thức thanh toán thủ công","2021-06-01 07:12:08","2021-06-01 07:12:08"
"2548","vn","Offline Wallet Recharge","Nạp tiền vào ví ngoại tuyến","2021-06-01 07:12:08","2021-06-01 07:12:08"
"2549","vn","Offline Customer Package Payments","Thành toán gói cho khách hàng ngoại tuyến","2021-06-01 07:12:08","2021-06-01 07:12:08"
"2550","vn","Offline Seller Package Payments","Thành toán gói người bán ngoại tuyến","2021-06-01 07:12:08","2021-06-01 07:12:08"
"2551","vn","Paytm Payment Gateway","Cổng thanh toán Paytm","2021-06-01 07:12:08","2021-06-01 07:12:08"
"2552","vn","Set Paytm Credentials","Thông tin xác thực Paytm","2021-06-01 07:12:08","2021-06-01 07:12:08"
"2553","vn","Club Point System","Hệ thống điểm Club","2021-06-01 07:12:08","2021-06-01 07:12:08"
"2554","vn","Club Point Configurations","Cấu hình điểm Club","2021-06-01 07:12:08","2021-06-01 07:12:08"
"2555","vn","Set Product Point","Cài điểm sản phẩm","2021-06-01 07:12:08","2021-06-01 07:12:08"
"2556","vn","User Points","Điểm người dùng","2021-06-01 07:12:08","2021-06-01 07:12:08"
"2557","vn","OTP System","Hệ thống OTP","2021-06-01 07:12:08","2021-06-01 07:12:08"
"2558","vn","OTP Configurations","Cấu hình OTP","2021-06-01 07:12:08","2021-06-01 07:12:08"
"2559","vn","Set OTP Credentials","Thông tin xác thực OTP","2021-06-01 07:12:08","2021-06-01 07:12:08"
"2560","vn","POS","POS","2021-06-01 07:12:08","2021-06-01 07:12:08"
"2561","vn","new orders","Đơn hàng mới","2021-06-01 07:12:08","2021-06-01 07:12:08"
